"","datetime","date","time","depth.m","temp.c","sal.pss","do.mgl","do.sat","ph","turbidity.fnu","fdom.qsu","chlorophyll.ugl"
"237",2018-07-15 21:00:00,2018-07-15,"21:00:00",1.421,19.321,20.89,6.6,81,7.42,12.68,22.05,8.92
"238",2018-07-15 21:30:00,2018-07-15,"21:30:00",1.67,19.197,22.84,6.55,81.2,7.49,9.69,20,7.79
"239",2018-07-15 22:00:00,2018-07-15,"22:00:00",1.87,18.984,24.79,6.55,81.8,7.56,8.31,17.48,7.47
"240",2018-07-15 22:30:00,2018-07-15,"22:30:00",1.986,18.629,26.5,6.62,82.9,7.64,7.81,15.01,6.27
"241",2018-07-15 23:00:00,2018-07-15,"23:00:00",2.018,18.345,27.4,6.63,83,7.68,7.08,13.51,6.46
"242",2018-07-15 23:30:00,2018-07-15,"23:30:00",1.962,18.263,27.62,6.49,81.3,7.67,6,13.49,4.62
"243",2018-07-16 00:00:00,2018-07-16,"0:00:00",1.764,18.678,26.1,6.26,78.3,7.59,8.27,16.13,4.66
"244",2018-07-16 00:30:00,2018-07-16,"0:30:00",1.484,18.813,24.24,6.07,75.3,7.49,5.79,19.88,5.09
"245",2018-07-16 01:00:00,2018-07-16,"1:00:00",1.182,18.692,23.39,5.77,71.1,7.35,6.74,21.46,4.1
"246",2018-07-16 01:30:00,2018-07-16,"1:30:00",0.89,18.228,17.67,5.69,67.1,7.16,5.67,31.27,3.99
"247",2018-07-16 02:00:00,2018-07-16,"2:00:00",0.595,17.626,13.39,5.61,63.7,6.93,8.05,36.59,3.3
"248",2018-07-16 02:30:00,2018-07-16,"2:30:00",0.298,17.084,10.04,5.77,63.6,6.81,14.92,37.97,2.68
"249",2018-07-16 03:00:00,2018-07-16,"3:00:00",0.091,16.782,9.31,6.4,69.8,6.83,30.75,35.85,3.36
"250",2018-07-16 03:30:00,2018-07-16,"3:30:00",0.024,16.722,9.36,6.76,73.6,6.87,35.61,36.32,3.42
"251",2018-07-16 04:00:00,2018-07-16,"4:00:00",0.005,16.758,8.95,6.98,75.9,6.89,27.98,38.08,2.78
"252",2018-07-16 04:30:00,2018-07-16,"4:30:00",-0.002,16.848,8.47,7.16,77.7,6.89,20.59,39.2,2.45
"253",2018-07-16 05:00:00,2018-07-16,"5:00:00",-0.009,16.943,7.98,7.33,79.5,6.89,15.42,39.78,2.13
"254",2018-07-16 05:30:00,2018-07-16,"5:30:00",-0.014,17.133,7.45,7.49,81.2,6.9,13.51,40.24,1.94
"255",2018-07-16 06:00:00,2018-07-16,"6:00:00",-0.019,17.339,6.95,7.55,82,6.9,12.55,39.79,1.84
"256",2018-07-16 06:30:00,2018-07-16,"6:30:00",-0.022,17.667,6.48,7.58,82.7,6.9,14.82,39.55,1.88
"257",2018-07-16 07:00:00,2018-07-16,"7:00:00",-0.026,18.076,6.09,7.63,83.7,6.9,11.01,39.25,1.81
"258",2018-07-16 07:30:00,2018-07-16,"7:30:00",-0.028,18.818,5.72,7.81,86.8,6.9,10.64,38.22,1.43
"259",2018-07-16 08:00:00,2018-07-16,"8:00:00",-0.032,19.607,5.39,7.86,88.6,6.9,13.05,37.86,1.2
"260",2018-07-16 08:30:00,2018-07-16,"8:30:00",-0.035,20.403,5.1,7.92,90.5,6.91,10.43,37.38,1.12
"261",2018-07-16 09:00:00,2018-07-16,"9:00:00",0.179,22.864,6.03,7.84,94.4,6.99,12.37,37.6,1.45
"262",2018-07-16 09:30:00,2018-07-16,"9:30:00",0.536,25.088,9.76,7.62,97.7,7.19,14.82,37.2,2.37
"263",2018-07-16 10:00:00,2018-07-16,"10:00:00",0.868,22.556,10.72,7.36,90.5,7.23,14.07,29.37,3.76
"264",2018-07-16 10:30:00,2018-07-16,"10:30:00",1.215,21.421,16.55,7.03,87.5,7.36,12.31,24.02,5.35
"265",2018-07-16 11:00:00,2018-07-16,"11:00:00",1.5,20.286,24.4,6.98,89.1,7.59,11.31,16.07,5.52
"266",2018-07-16 11:30:00,2018-07-16,"11:30:00",1.689,19.741,26.88,7.05,90.4,7.67,9.36,13.2,5.63
"267",2018-07-16 12:00:00,2018-07-16,"12:00:00",1.779,19.465,27.79,7.1,91.1,7.71,8.2,11.59,5.25
"268",2018-07-16 12:30:00,2018-07-16,"12:30:00",1.733,19.519,27.72,6.92,88.9,7.68,7.55,11.92,5.47
"269",2018-07-16 13:00:00,2018-07-16,"13:00:00",1.586,20.068,26.15,6.93,89,7.66,7.3,14.86,4.87
"270",2018-07-16 13:30:00,2018-07-16,"13:30:00",1.357,20.374,24.96,6.88,88.3,7.62,6.18,16.6,4.99
"271",2018-07-16 14:00:00,2018-07-16,"14:00:00",1.098,20.866,21.94,6.79,86.4,7.51,5.17,20.52,5.63
"272",2018-07-16 14:30:00,2018-07-16,"14:30:00",0.841,21.156,18.04,6.67,83.4,7.34,8.1,26.02,5.3
"273",2018-07-16 15:00:00,2018-07-16,"15:00:00",0.585,21.281,12.24,6.57,79.6,7.11,7.04,33.06,3.74
"274",2018-07-16 15:30:00,2018-07-16,"15:30:00",0.327,20.559,8.92,6.21,72.8,6.98,7.55,36.5,2.47
"275",2018-07-16 16:00:00,2018-07-16,"16:00:00",0.107,19.889,5.59,6.27,71.1,6.94,11.11,39.02,1.98
"276",2018-07-16 16:30:00,2018-07-16,"16:30:00",-0.005,19.322,5.2,6.37,71.3,6.99,16.81,38.57,2.07
"277",2018-07-16 17:00:00,2018-07-16,"17:00:00",-0.034,18.924,5.01,6.52,72.2,7.03,18.35,39.5,1.87
"278",2018-07-16 17:30:00,2018-07-16,"17:30:00",-0.041,18.696,4.7,6.55,72.1,7.03,15.34,39.91,1.69
"279",2018-07-16 18:00:00,2018-07-16,"18:00:00",-0.046,18.456,4.41,6.6,72.2,7.03,14.99,39.7,1.72
"280",2018-07-16 18:30:00,2018-07-16,"18:30:00",-0.048,18.243,4.15,6.64,72.3,7.04,16.14,39.77,1.66
"281",2018-07-16 19:00:00,2018-07-16,"19:00:00",-0.036,18.104,3.93,6.67,72.3,7.03,12.75,39.8,1.54
"282",2018-07-16 19:30:00,2018-07-16,"19:30:00",-0.037,17.924,3.68,6.72,72.5,7.03,12.86,40.2,1.45
"283",2018-07-16 20:00:00,2018-07-16,"20:00:00",0.147,17.799,4.73,6.33,68.5,7.06,15.88,42.43,1.68
"284",2018-07-16 20:30:00,2018-07-16,"20:30:00",0.434,18.659,8.33,5.4,60.8,7.03,16.65,40.11,2.79
"285",2018-07-16 21:00:00,2018-07-16,"21:00:00",0.711,19.237,13.24,5.34,62.5,7.07,13.73,35.52,4.59
"286",2018-07-16 21:30:00,2018-07-16,"21:30:00",0.999,19.506,16.74,6.14,73.8,7.26,14.26,26.49,6.5
"287",2018-07-16 22:00:00,2018-07-16,"22:00:00",1.275,19.569,19.2,6.38,77.9,7.37,10.56,23.08,7.33
"288",2018-07-16 22:30:00,2018-07-16,"22:30:00",1.521,19.475,21.2,6.4,79,7.45,8.79,21.2,7.62
"289",2018-07-16 23:00:00,2018-07-16,"23:00:00",1.691,19.333,22.92,6.4,79.6,7.5,8.04,19.07,7.47
"290",2018-07-16 23:30:00,2018-07-16,"23:30:00",1.794,19.181,24.22,6.39,79.8,7.54,7.3,17.72,6.64
"291",2018-07-17 00:00:00,2018-07-17,"0:00:00",1.803,19.047,24.97,6.2,77.6,7.55,7.29,16.61,6.33
"292",2018-07-17 00:30:00,2018-07-17,"0:30:00",1.695,19.235,23.4,6.14,76.4,7.5,7.43,19.07,5.55
"293",2018-07-17 01:00:00,2018-07-17,"1:00:00",1.49,19.287,21.4,6.06,74.6,7.43,8.01,21.69,5.03
"294",2018-07-17 01:30:00,2018-07-17,"1:30:00",1.223,19.225,21.67,5.65,69.6,7.37,5.82,22.06,4.25
"295",2018-07-17 02:00:00,2018-07-17,"2:00:00",0.95,19.017,19.96,5.4,65.5,7.27,6.17,25.58,3.74
"296",2018-07-17 02:30:00,2018-07-17,"2:30:00",0.682,18.426,13.08,5.33,61.4,7.07,6.43,34.82,3.19
"297",2018-07-17 03:00:00,2018-07-17,"3:00:00",0.4,17.95,9.19,5.36,59.8,6.96,10.09,38.02,2.56
"298",2018-07-17 03:30:00,2018-07-17,"3:30:00",0.146,17.601,6.73,5.79,63.1,6.95,11.77,39.79,2.4
"299",2018-07-17 04:00:00,2018-07-17,"4:00:00",0.024,17.412,6.24,6.33,68.6,7.01,17.16,39.91,2.53
"300",2018-07-17 04:30:00,2018-07-17,"4:30:00",-0.008,17.356,5.96,6.63,71.6,7.05,17.74,40.47,2.36
"301",2018-07-17 05:00:00,2018-07-17,"5:00:00",-0.019,17.332,5.65,6.81,73.4,7.06,13.92,41.32,2.08
"302",2018-07-17 05:30:00,2018-07-17,"5:30:00",-0.023,17.304,5.3,6.98,75,7.07,11.35,41.54,2.05
"303",2018-07-17 06:00:00,2018-07-17,"6:00:00",-0.013,17.401,4.95,7.15,76.9,7.08,10.62,41.11,1.93
"304",2018-07-17 06:30:00,2018-07-17,"6:30:00",-0.011,17.455,4.6,7.32,78.6,7.09,10.72,41.18,1.89
"305",2018-07-17 07:00:00,2018-07-17,"7:00:00",-0.012,17.573,4.22,7.5,80.6,7.09,10.17,40.98,1.92
"306",2018-07-17 07:30:00,2018-07-17,"7:30:00",-0.01,17.656,3.83,7.64,82,7.1,9.93,40.77,1.82
"307",2018-07-17 08:00:00,2018-07-17,"8:00:00",-0.011,17.811,3.47,7.78,83.6,7.11,11.25,40.56,1.73
"308",2018-07-17 08:30:00,2018-07-17,"8:30:00",-0.009,17.897,3.16,7.85,84.4,7.12,11.1,40.14,1.67
"309",2018-07-17 09:00:00,2018-07-17,"9:00:00",-0.009,18.15,2.92,8,86.2,7.13,10.56,39.9,1.49
"310",2018-07-17 09:30:00,2018-07-17,"9:30:00",0.096,18.652,3.19,7.87,85.9,7.15,12.19,40.89,1.74
"311",2018-07-17 10:00:00,2018-07-17,"10:00:00",0.433,20.18,7.51,7.71,89,7.28,17.43,40.7,2.85
"312",2018-07-17 10:30:00,2018-07-17,"10:30:00",0.75,19.625,8.33,7.24,83.1,7.26,12.2,30.88,3.76
"313",2018-07-17 11:00:00,2018-07-17,"11:00:00",1.079,19.587,14.08,6.83,81,7.32,12.17,25.77,5.49
"314",2018-07-17 11:30:00,2018-07-17,"11:30:00",1.38,19.378,19.58,6.67,81.3,7.44,10.08,21.13,6.18
"315",2018-07-17 12:00:00,2018-07-17,"12:00:00",1.585,18.828,24.58,6.69,83.2,7.59,9.56,15.66,5.91
"316",2018-07-17 12:30:00,2018-07-17,"12:30:00",1.7,18.525,26.36,6.75,84.3,7.65,8.29,13.89,5.89
"317",2018-07-17 13:00:00,2018-07-17,"13:00:00",1.763,18.309,27.35,6.7,83.9,7.67,6.63,12.46,5.22
"318",2018-07-17 13:30:00,2018-07-17,"13:30:00",1.679,18.334,27.26,6.51,81.5,7.64,6.32,12.57,4.65
"319",2018-07-17 14:00:00,2018-07-17,"14:00:00",1.501,18.751,25.39,6.49,80.9,7.61,6.24,15.69,5.02
"320",2018-07-17 14:30:00,2018-07-17,"14:30:00",1.267,18.947,23.8,6.34,78.7,7.54,5.27,17.79,4.92
"321",2018-07-17 15:00:00,2018-07-17,"15:00:00",1.014,19.172,18.21,6.43,77.5,7.42,5.05,24.14,5.64
"322",2018-07-17 15:30:00,2018-07-17,"15:30:00",0.771,19.013,15.12,6.39,75.4,7.28,5.7,29.6,5.4
"323",2018-07-17 16:00:00,2018-07-17,"16:00:00",0.517,18.694,10.35,6.32,72,7.11,6.59,35.39,3.71
"324",2018-07-17 16:30:00,2018-07-17,"16:30:00",0.272,18.232,6.56,6.19,68.3,7.01,8.75,39.17,2.52
"325",2018-07-17 17:00:00,2018-07-17,"17:00:00",0.085,17.853,4.44,6.45,69.8,7.04,13,40.28,2.28
"326",2018-07-17 17:30:00,2018-07-17,"17:30:00",0.004,17.585,4.37,6.59,70.9,7.09,18.27,40.8,2.28
"327",2018-07-17 18:00:00,2018-07-17,"18:00:00",-0.02,17.436,4.3,6.67,71.4,7.12,14.49,41.7,2.01
"328",2018-07-17 18:30:00,2018-07-17,"18:30:00",-0.008,17.267,4.07,6.78,72.3,7.14,15.7,41.49,1.88
"329",2018-07-17 19:00:00,2018-07-17,"19:00:00",-0.007,17.134,3.73,6.85,72.7,7.14,14.24,42.05,1.78
"330",2018-07-17 19:30:00,2018-07-17,"19:30:00",-0.007,17.005,3.41,6.92,73.1,7.14,14.34,41.89,1.68
"331",2018-07-17 20:00:00,2018-07-17,"20:00:00",-0.005,16.872,3.17,6.91,72.7,7.13,40.93,35.39,2.46
"332",2018-07-17 20:30:00,2018-07-17,"20:30:00",-0.003,16.743,2.86,6.98,73.1,7.13,16.19,40.81,1.72
"333",2018-07-17 21:00:00,2018-07-17,"21:00:00",0.061,16.613,2.75,6.93,72.3,7.14,16.48,42.13,1.77
"334",2018-07-17 21:30:00,2018-07-17,"21:30:00",0.344,16.801,5.65,6.19,66,7.14,19.34,43.22,2.34
"335",2018-07-17 22:00:00,2018-07-17,"22:00:00",0.598,17.353,9.7,5.61,62,7.11,14.11,39.54,3.55
"336",2018-07-17 22:30:00,2018-07-17,"22:30:00",0.824,17.565,13.21,5.8,65.7,7.17,12.25,33.55,4.52
"337",2018-07-17 23:00:00,2018-07-17,"23:00:00",1.061,17.828,16.59,6.1,70.9,7.3,11.5,26.78,4.83
"338",2018-07-17 23:30:00,2018-07-17,"23:30:00",1.277,17.917,18.7,6.17,72.8,7.37,9.38,23.45,5.5
"339",2018-07-18 00:00:00,2018-07-18,"0:00:00",1.441,17.922,20.12,6.15,73.2,7.42,8.2,21.68,5.86
"340",2018-07-18 00:30:00,2018-07-18,"0:30:00",1.502,17.91,21,6.1,72.9,7.44,9.41,21.21,5.75
"341",2018-07-18 01:00:00,2018-07-18,"1:00:00",1.483,17.898,21.42,5.94,71.1,7.43,10.84,20.76,5.74
"342",2018-07-18 01:30:00,2018-07-18,"1:30:00",1.373,17.873,19.41,5.93,70.1,7.39,9.01,22.98,3.57
"343",2018-07-18 02:00:00,2018-07-18,"2:00:00",1.2,17.813,18.69,5.65,66.5,7.34,7.44,24.93,3.27
"344",2018-07-18 02:30:00,2018-07-18,"2:30:00",0.988,17.505,15.83,5.58,64.2,7.25,7.29,30.07,3.22
"345",2018-07-18 03:00:00,2018-07-18,"3:00:00",0.752,17.179,12.05,5.61,62.6,7.16,6.35,35.66,2.84
"346",2018-07-18 03:30:00,2018-07-18,"3:30:00",0.492,16.885,8.23,5.76,62.5,7.05,8.03,39.33,2.32
"347",2018-07-18 04:00:00,2018-07-18,"4:00:00",0.245,16.65,4.39,6.21,65.5,7,9.45,41.14,2.01
"348",2018-07-18 04:30:00,2018-07-18,"4:30:00",0.087,16.698,3.38,6.79,71.2,7.07,16.78,41.01,2.25
"349",2018-07-18 05:00:00,2018-07-18,"5:00:00",0.036,16.853,3.33,7.23,76,7.12,14.64,41.37,2.05
"350",2018-07-18 05:30:00,2018-07-18,"5:30:00",0.024,17.045,3.18,7.58,80,7.16,14.38,41.6,1.67
"351",2018-07-18 06:00:00,2018-07-18,"6:00:00",0.021,17.184,2.92,7.79,82.4,7.18,13.99,41.83,1.74
"352",2018-07-18 06:30:00,2018-07-18,"6:30:00",0.033,17.403,2.63,7.96,84.3,7.19,13.66,41.71,1.64
"353",2018-07-18 07:00:00,2018-07-18,"7:00:00",0.032,17.784,2.32,8.14,86.8,7.21,14.58,41.38,1.61
"354",2018-07-18 07:30:00,2018-07-18,"7:30:00",0.033,18.341,2.06,8.3,89.3,7.22,14.54,40.37,1.5
"355",2018-07-18 08:00:00,2018-07-18,"8:00:00",0.034,18.986,1.86,8.37,91.2,7.22,15.17,40.38,1.46
"356",2018-07-18 08:30:00,2018-07-18,"8:30:00",0.035,19.445,1.71,8.39,92.1,7.22,14.16,40.23,1.33
"357",2018-07-18 09:00:00,2018-07-18,"9:00:00",0.036,20.26,1.61,8.4,93.8,7.23,14.45,39.97,1.47
"358",2018-07-18 09:30:00,2018-07-18,"9:30:00",0.035,21.164,1.51,8.43,95.7,7.24,15.67,39.97,1.52
"359",2018-07-18 10:00:00,2018-07-18,"10:00:00",0.06,21.968,1.48,8.35,96.3,7.24,13.63,41.1,1.54
"360",2018-07-18 10:30:00,2018-07-18,"10:30:00",0.362,25.123,3.33,8.62,106.6,7.35,17.16,40,2.03
"361",2018-07-18 11:00:00,2018-07-18,"11:00:00",0.659,23.394,6.52,8.18,99.8,7.4,12.58,32.22,2.57
"362",2018-07-18 11:30:00,2018-07-18,"11:30:00",0.937,21.752,10.36,8,96.7,7.42,10.82,26.26,2.98
"363",2018-07-18 12:00:00,2018-07-18,"12:00:00",1.225,20.617,15.88,7.61,93,7.49,9.11,22.12,3.63
"364",2018-07-18 12:30:00,2018-07-18,"12:30:00",1.466,20.173,18.88,7.41,91.4,7.54,8.87,20.36,4
"365",2018-07-18 13:00:00,2018-07-18,"13:00:00",1.636,19.794,22.5,7.41,92.6,7.63,8.06,16.89,4.66
"366",2018-07-18 13:30:00,2018-07-18,"13:30:00",1.699,19.513,24.72,7.43,93.7,7.68,7.79,14.83,4.92
"367",2018-07-18 14:00:00,2018-07-18,"14:00:00",1.699,19.381,25.49,7.32,92.5,7.69,9.24,14.14,5.14
"368",2018-07-18 14:30:00,2018-07-18,"14:30:00",1.591,19.421,25.32,7.09,89.5,7.67,7.12,14.52,3.81
"369",2018-07-18 15:00:00,2018-07-18,"15:00:00",1.405,19.731,23.64,6.92,87.1,7.61,8.52,16.88,3.52
"370",2018-07-18 15:30:00,2018-07-18,"15:30:00",1.178,20.191,19.9,6.86,85.1,7.52,5.81,20.91,3.63
"371",2018-07-18 16:00:00,2018-07-18,"16:00:00",0.944,20.574,14.69,6.93,84,7.41,5.6,27.41,3.74
"372",2018-07-18 16:30:00,2018-07-18,"16:30:00",0.705,20.471,11.29,6.62,78.6,7.24,6.85,33.25,3.17
"373",2018-07-18 17:00:00,2018-07-18,"17:00:00",0.457,19.826,8.96,6.12,70.8,7.1,7.84,37.38,2.46
"374",2018-07-18 17:30:00,2018-07-18,"17:30:00",0.223,19.1,4.13,6.27,69.4,7.03,12.15,41.01,2.05
"375",2018-07-18 18:00:00,2018-07-18,"18:00:00",0.072,18.486,3.22,6.55,71.2,7.1,22.65,41.09,2.19
"376",2018-07-18 18:30:00,2018-07-18,"18:30:00",0.019,18.1,3.12,6.68,72,7.16,35.23,41.31,2.12
"377",2018-07-18 19:00:00,2018-07-18,"19:00:00",0.003,17.748,2.92,6.8,72.7,7.19,18.87,42.29,2
"378",2018-07-18 19:30:00,2018-07-18,"19:30:00",0.016,17.478,2.67,6.89,73.2,7.19,20.89,41.85,2.03
"379",2018-07-18 20:00:00,2018-07-18,"20:00:00",0.015,17.177,2.5,6.96,73.4,7.21,19,43.67,1.77
"380",2018-07-18 20:30:00,2018-07-18,"20:30:00",0.015,16.989,2.42,6.96,73.1,7.21,16.2,44.14,1.79
"381",2018-07-18 21:00:00,2018-07-18,"21:00:00",0.015,16.738,2.41,6.99,73,7.22,16.12,44.79,1.75
"382",2018-07-18 21:30:00,2018-07-18,"21:30:00",0.014,16.565,2.43,6.99,72.8,7.24,18.73,44.64,1.91
"383",2018-07-18 22:00:00,2018-07-18,"22:00:00",0.015,16.455,2.41,7.03,72.9,7.24,15.52,45.08,1.87
"384",2018-07-18 22:30:00,2018-07-18,"22:30:00",0.191,16.525,3.37,6.32,66.1,7.21,17.72,46.54,1.94
"385",2018-07-18 23:00:00,2018-07-18,"23:00:00",0.421,17.213,6.76,5.61,60.8,7.14,17.15,42.51,2.63
"386",2018-07-18 23:30:00,2018-07-18,"23:30:00",0.644,17.497,10.11,5.73,63.7,7.17,12.12,39.43,3.01
"387",2018-07-19 00:00:00,2018-07-19,"0:00:00",0.842,17.755,12.25,6.12,69.2,7.24,11.62,32.62,3.56
"388",2018-07-19 00:30:00,2018-07-19,"0:30:00",1.017,17.986,14.45,6.39,73.6,7.32,8.93,27.95,4.09
"389",2018-07-19 01:00:00,2018-07-19,"1:00:00",1.144,18.095,16.06,6.44,75.1,7.38,8.76,25.08,3.66
"390",2018-07-19 01:30:00,2018-07-19,"1:30:00",1.212,18.162,17.13,6.47,75.9,7.41,8.57,23.42,3.42
"391",2018-07-19 02:00:00,2018-07-19,"2:00:00",1.178,18.175,17.33,6.27,73.7,7.4,10.98,22.62,3.76
"392",2018-07-19 02:30:00,2018-07-19,"2:30:00",1.114,18.036,15.94,6.14,71.4,7.36,7.8,26.01,2.69
"393",2018-07-19 03:00:00,2018-07-19,"3:00:00",0.991,17.947,15.18,5.94,68.7,7.31,7.95,27.38,2.75
"394",2018-07-19 03:30:00,2018-07-19,"3:30:00",0.803,17.338,11.38,5.65,63.1,7.22,7.05,36.52,2.59
"395",2018-07-19 04:00:00,2018-07-19,"4:00:00",0.588,17.027,8.44,5.72,62.3,7.15,7.65,40.98,2.42
"396",2018-07-19 04:30:00,2018-07-19,"4:30:00",0.353,16.716,5.01,5.94,62.9,7.07,9.02,43.42,1.97
"397",2018-07-19 05:00:00,2018-07-19,"5:00:00",0.154,16.48,2.02,6.62,68.5,7.12,12,44.61,1.87
"398",2018-07-19 05:30:00,2018-07-19,"5:30:00",0.052,16.505,1.76,7.04,72.9,7.19,21.37,42.77,2.26
"399",2018-07-19 06:00:00,2018-07-19,"6:00:00",0.026,16.517,1.7,7.49,77.5,7.26,19.65,44.03,2.28
"400",2018-07-19 06:30:00,2018-07-19,"6:30:00",0.028,16.657,1.54,7.76,80.5,7.28,19.13,43.76,2.11
"401",2018-07-19 07:00:00,2018-07-19,"7:00:00",0.029,16.72,1.41,7.89,81.8,7.29,19.37,43.77,2.29
"402",2018-07-19 07:30:00,2018-07-19,"7:30:00",0.03,16.861,1.31,7.97,82.9,7.29,21.68,42.6,2
"403",2018-07-19 08:00:00,2018-07-19,"8:00:00",0.03,17.169,1.25,8.21,85.9,7.3,20.06,43.83,1.83
"404",2018-07-19 08:30:00,2018-07-19,"8:30:00",0.03,17.489,1.19,8.37,88.1,7.31,19.06,43.63,1.8
"405",2018-07-19 09:00:00,2018-07-19,"9:00:00",0.03,17.899,1.12,8.59,91.1,7.31,17.31,43.51,1.76
"406",2018-07-19 09:30:00,2018-07-19,"9:30:00",0.03,18.15,1.05,8.66,92.3,7.33,17.39,43.23,1.62
"407",2018-07-19 10:00:00,2018-07-19,"10:00:00",0.028,18.918,1.02,8.75,94.7,7.32,17.66,42.7,1.62
"408",2018-07-19 10:30:00,2018-07-19,"10:30:00",0.044,19.527,1.01,8.71,95.4,7.32,15.62,43.57,1.69
"409",2018-07-19 11:00:00,2018-07-19,"11:00:00",0.308,22.156,2.04,8.81,102.3,7.39,18.29,42.98,1.9
"410",2018-07-19 11:30:00,2018-07-19,"11:30:00",0.569,21.51,6.69,8.07,95.1,7.38,12.71,38.7,2.53
"411",2018-07-19 12:00:00,2018-07-19,"12:00:00",0.821,20.655,8.6,8.07,94.5,7.4,8.36,30.07,2.7
"412",2018-07-19 12:30:00,2018-07-19,"12:30:00",1.088,19.908,13.48,7.92,94.2,7.5,9.37,24.69,3.55
"413",2018-07-19 13:00:00,2018-07-19,"13:00:00",1.325,19.48,16.54,7.74,92.9,7.56,7.5,21.88,3.45
"414",2018-07-19 13:30:00,2018-07-19,"13:30:00",1.493,19.24,18.32,7.62,92,7.59,6.78,20.6,4.55
"415",2018-07-19 14:00:00,2018-07-19,"14:00:00",1.614,19.091,19.77,7.52,91.4,7.62,7.65,19.22,4.58
"416",2018-07-19 14:30:00,2018-07-19,"14:30:00",1.672,18.832,23.12,7.63,94,7.7,6.45,16.77,4.51
"417",2018-07-19 15:00:00,2018-07-19,"15:00:00",1.618,18.767,23.9,7.45,92.2,7.69,6.83,16.2,4.91
"418",2018-07-19 15:30:00,2018-07-19,"15:30:00",1.462,18.793,23.71,7.19,88.9,7.65,10.52,16.34,4.24
"419",2018-07-19 16:00:00,2018-07-19,"16:00:00",1.297,19.309,17.86,7.18,86.6,7.56,6.17,21.91,3.44
"420",2018-07-19 16:30:00,2018-07-19,"16:30:00",1.098,19.416,16.11,7.04,84.2,7.47,5.62,24.24,3.69
"421",2018-07-19 17:00:00,2018-07-19,"17:00:00",0.873,19.232,12.51,6.95,81.1,7.36,6.62,30.66,4.26
"422",2018-07-19 17:30:00,2018-07-19,"17:30:00",0.634,18.999,8.89,6.79,77.2,7.21,7.25,37.2,2.84
"423",2018-07-19 18:00:00,2018-07-19,"18:00:00",0.393,18.26,6.53,6.34,70,7.11,9.03,40.71,2.28
"424",2018-07-19 18:30:00,2018-07-19,"18:30:00",0.178,17.546,3.1,6.59,70.2,7.08,13.49,43.39,2.22
"425",2018-07-19 19:00:00,2018-07-19,"19:00:00",0.051,16.95,2.79,6.86,72.1,7.15,21.81,42.48,2.28
"426",2018-07-19 19:30:00,2018-07-19,"19:30:00",0.011,16.575,2.76,7.05,73.5,7.2,22.18,42.75,2.34
"427",2018-07-19 20:00:00,2018-07-19,"20:00:00",0.018,16.307,2.62,7.12,73.8,7.22,19.19,43.5,2.14
"428",2018-07-19 20:30:00,2018-07-19,"20:30:00",0.018,16.052,2.43,7.21,74.2,7.22,15.86,43.82,2.03
"429",2018-07-19 21:00:00,2018-07-19,"21:00:00",0.018,15.863,2.21,7.28,74.6,7.22,16.4,44.46,2
"430",2018-07-19 21:30:00,2018-07-19,"21:30:00",0.017,15.669,1.98,7.38,75.1,7.23,17.35,44.76,1.97
"431",2018-07-19 22:00:00,2018-07-19,"22:00:00",0.017,15.469,1.77,7.42,75.1,7.24,17.31,44.25,1.9
"432",2018-07-19 22:30:00,2018-07-19,"22:30:00",0.017,15.345,1.62,7.5,75.7,7.24,16.61,44.7,2
"433",2018-07-19 23:00:00,2018-07-19,"23:00:00",0.018,15.329,1.55,7.47,75.3,7.24,16.67,44.73,1.93
"434",2018-07-19 23:30:00,2018-07-19,"23:30:00",0.017,15.262,1.53,7.51,75.6,7.25,17.5,44.98,1.95
"435",2018-07-20 00:00:00,2018-07-20,"0:00:00",0.189,15.26,2.12,7,70.7,7.24,19.55,46.48,1.9
"436",2018-07-20 00:30:00,2018-07-20,"0:30:00",0.398,15.384,5.47,6.18,63.9,7.18,18.35,45.15,2.75
"437",2018-07-20 01:00:00,2018-07-20,"1:00:00",0.583,15.656,7.73,6.32,66.7,7.21,15.58,41.68,2.91
"438",2018-07-20 01:30:00,2018-07-20,"1:30:00",0.733,16.056,8.48,6.66,71.1,7.26,11.65,35.1,2.95
"439",2018-07-20 02:00:00,2018-07-20,"2:00:00",0.863,16.257,9.29,6.7,72.2,7.28,9.25,33.17,3.03
"440",2018-07-20 02:30:00,2018-07-20,"2:30:00",0.953,16.571,11.01,6.8,74.5,7.32,7.13,29.84,3.17
"441",2018-07-20 03:00:00,2018-07-20,"3:00:00",0.966,16.751,11.93,6.69,74,7.34,9.78,27.72,2.89
"442",2018-07-20 03:30:00,2018-07-20,"3:30:00",0.919,16.717,11.74,6.47,71.5,7.32,10.41,28.32,2.37
"443",2018-07-20 04:00:00,2018-07-20,"4:00:00",0.83,16.418,10.47,6.27,68.3,7.29,10.01,30.95,3.07
"444",2018-07-20 04:30:00,2018-07-20,"4:30:00",0.693,15.779,7.81,6.12,64.7,7.23,9.09,39.86,2.84
"445",2018-07-20 05:00:00,2018-07-20,"5:00:00",0.508,15.494,4.99,6.32,65.3,7.19,9.29,44.47,2.28
"446",2018-07-20 05:30:00,2018-07-20,"5:30:00",0.317,15.57,2.85,6.45,65.8,7.1,8.35,45.65,1.9
"447",2018-07-20 06:00:00,2018-07-20,"6:00:00",0.147,15.848,1.13,7.11,72.3,7.14,11.37,44.96,1.76
